user_id,signup_date,plan_type,monthly_price,login_frequency_per_week,watch_time_hours_per_week,last_active_days,payment_failures,support_tickets,months_subscribed,cancelled
10434,2023-04-30,Premium,499,2,2.9,9,0,0,2,1
10435,2024-08-26,Basic,199,4,3.9,23,0,1,6,0
10436,2023-02-27,Standard,299,4,11.0,7,0,1,4,0
10437,2023-12-12,Basic,199,6,8.5,18,1,0,13,1
10438,2024-04-18,Standard,299,3,4.9,3,2,1,4,0
10439,2023-04-27,Premium,499,3,8.5,13,1,0,9,0
10440,2023-05-07,Premium,499,5,5.6,28,0,0,7,0
10441,2024-01-28,Basic,199,4,4.9,7,0,0,6,0
10442,2024-10-02,Basic,199,5,12.7,20,1,0,18,0
10443,2023-02-27,Premium,499,6,11.1,13,0,1,15,0
10444,2024-09-25,Premium,499,5,7.9,11,2,0,16,0
10445,2024-05-27,Basic,199,1,8.6,0,0,1,1,1
10446,2023-04-06,Standard,299,5,8.0,22,2,2,10,0
10447,2024-09-29,Basic,199,4,9.9,18,1,0,4,0
10448,2023-04-28,Premium,499,0,4.8,17,0,1,4,0
10449,2024-07-13,Basic,199,5,11.5,11,0,0,18,0
10450,2024-08-23,Basic,199,3,9.4,9,0,0,13,0
10451,2024-05-02,Premium,499,4,6.9,20,0,0,22,0
10452,2023-08-25,Basic,199,4,6.0,0,0,1,1,0
10453,2023-09-29,Standard,299,6,11.4,13,0,0,20,0
10454,2023-07-08,Standard,299,5,7.4,8,0,0,10,0
10455,2024-12-04,Basic,199,2,5.2,25,0,0,21,1
10456,2024-03-22,Basic,199,2,6.5,29,2,0,1,1
10457,2024-08-03,Standard,299,4,11.1,14,0,2,2,0
10458,2023-09-04,Basic,199,6,1.6,20,1,1,9,1
10459,2023-03-17,Standard,299,5,6.6,21,0,0,1,1
10460,2023-06-03,Premium,499,5,12.3,22,1,0,15,1
10461,2024-10-17,Premium,499,6,7.3,13,0,1,15,0
10462,2024-03-10,Basic,199,4,9.1,8,0,1,2,0
10463,2023-03-27,Basic,199,3,12.3,10,0,1,12,0
10464,2024-11-27,Basic,199,3,11.6,4,1,1,18,0
10465,2023-10-12,Basic,199,5,6.2,11,0,2,23,0
10466,2023-08-08,Standard,299,4,7.5,15,0,0,10,0
10467,2023-03-10,Standard,299,4,11.6,19,1,0,13,1
10468,2023-02-16,Basic,199,3,11.8,27,0,0,9,0
10469,2023-04-04,Basic,199,3,7.6,2,0,0,3,0
10470,2024-03-28,Basic,199,1,7.8,4,0,1,23,1
10471,2023-07-23,Standard,299,2,9.1,29,0,0,22,1
10472,2023-08-06,Basic,199,7,13.5,25,0,0,8,0
10473,2024-04-18,Standard,299,2,12.3,25,0,0,14,0
10474,2024-03-07,Basic,199,4,10.8,28,0,0,16,0
10475,2023-12-07,Premium,499,3,3.7,18,0,0,6,0
10476,2024-07-04,Premium,499,3,6.9,4,0,0,9,0
10477,2024-09-03,Basic,199,7,7.1,23,1,0,21,1
10478,2023-10-16,Basic,199,3,13.7,17,1,0,4,0
10479,2023-09-11,Standard,299,2,7.0,28,0,2,23,0
10480,2023-12-23,Basic,199,1,13.0,3,1,0,19,0
10481,2023-01-23,Standard,299,4,5.7,23,1,0,15,0
10482,2024-06-05,Premium,499,2,6.0,14,0,1,11,1
10483,2023-04-10,Standard,299,4,9.9,29,2,1,21,0
10484,2023-06-29,Premium,499,7,14.3,4,0,3,10,0
10485,2023-08-11,Basic,199,4,7.2,7,1,1,8,0
10486,2024-10-20,Basic,199,5,0.0,15,0,2,3,1
10487,2024-03-17,Standard,299,8,1.7,21,0,0,19,0
10488,2024-08-30,Basic,199,4,9.2,0,0,1,4,0
10489,2023-11-21,Standard,299,3,2.1,4,0,1,13,1
10490,2024-05-30,Basic,199,7,4.5,25,0,1,9,0
10491,2023-01-16,Basic,199,4,8.0,17,0,0,21,0
10492,2023-12-02,Premium,499,5,0.0,15,0,1,22,1
10493,2023-09-15,Basic,199,8,6.5,22,0,1,20,0
10494,2024-05-11,Premium,499,4,3.3,29,0,1,13,0
10495,2023-06-09,Premium,499,3,2.0,9,0,0,9,0
10496,2024-04-19,Premium,499,1,4.8,3,0,1,20,0
10497,2024-10-25,Standard,299,1,3.7,17,0,2,19,0
10498,2024-11-20,Standard,299,8,9.9,16,1,0,16,0
10499,2024-11-05,Premium,499,5,12.8,20,1,0,18,1
10500,2024-01-15,Basic,199,3,6.5,26,0,0,19,1
10501,2024-06-28,Standard,299,5,5.6,25,2,0,17,0
10502,2024-11-21,Standard,299,4,6.3,12,1,2,12,1
10503,2024-03-02,Standard,299,3,3.6,7,0,0,11,0
10504,2024-09-04,Standard,299,1,2.8,7,0,1,17,1
10505,2023-09-25,Basic,199,5,1.4,11,0,1,6,0
10506,2024-07-30,Standard,299,3,2.7,28,0,2,15,0
10507,2024-02-21,Premium,499,4,14.5,25,1,2,2,0
10508,2023-06-17,Basic,199,9,5.2,17,0,0,14,0
10509,2023-02-12,Premium,499,7,0.0,5,1,0,3,0
10510,2024-07-09,Standard,299,5,5.7,6,0,0,12,0
10511,2023-10-12,Premium,499,4,1.6,25,0,0,6,0
10512,2024-02-01,Standard,299,1,8.2,16,0,0,23,1
10513,2023-01-12,Premium,499,7,7.8,4,0,1,5,0
10514,2024-08-29,Basic,199,2,8.2,21,0,0,7,0
10515,2023-10-29,Premium,499,7,7.8,22,1,0,6,1
10516,2023-09-10,Basic,199,4,6.5,26,1,0,21,0
10517,2024-05-13,Premium,499,6,2.2,24,0,0,19,1
10518,2023-02-04,Premium,499,5,7.7,18,0,2,14,0
10519,2024-12-27,Basic,199,6,12.1,7,0,0,18,0
10520,2023-03-31,Basic,199,6,15.3,25,1,1,21,1
10521,2024-08-27,Premium,499,2,7.0,18,0,0,14,0
10522,2024-08-24,Basic,199,5,7.5,26,0,0,8,0
10523,2024-02-22,Premium,499,5,10.0,24,0,0,14,0
10524,2023-04-25,Basic,199,7,14.0,7,0,2,21,0
10525,2024-09-08,Basic,199,3,6.1,24,0,0,19,1
10526,2023-07-15,Premium,499,2,10.8,20,1,0,3,0
10527,2024-05-15,Standard,299,5,4.7,26,1,0,15,1
10528,2024-09-17,Premium,499,7,9.3,24,1,1,21,1
10529,2024-05-07,Basic,199,4,11.9,28,0,0,16,1
10530,2023-03-16,Standard,299,5,2.8,18,0,0,15,1
10531,2024-02-17,Standard,299,4,5.9,6,2,0,14,0
10532,2024-01-11,Standard,299,6,11.8,2,0,1,15,0
10533,2024-02-24,Standard,299,2,10.5,5,0,1,7,0
10534,2024-12-29,Standard,299,5,12.1,7,0,2,5,0
10535,2023-10-04,Standard,299,3,11.4,17,0,0,9,1
10536,2024-11-06,Basic,199,6,6.6,14,0,1,16,0
10537,2024-01-29,Premium,499,4,16.8,23,1,0,2,0
10538,2024-04-01,Basic,199,4,8.5,16,2,1,22,0
10539,2023-07-11,Standard,299,7,0.0,3,0,1,23,1
10540,2024-11-19,Basic,199,1,6.9,6,0,1,7,1
10541,2023-04-09,Standard,299,2,6.1,29,0,0,12,0
10542,2024-07-01,Standard,299,5,11.2,16,0,0,16,0
10543,2023-04-06,Basic,199,2,6.2,21,2,0,4,0
10544,2024-10-25,Basic,199,5,12.4,25,0,1,2,1
10545,2024-10-24,Basic,199,4,10.2,5,0,0,17,0
10546,2023-07-09,Standard,299,0,4.0,29,0,1,17,1
10547,2023-02-06,Premium,499,3,7.4,12,1,0,3,0
10548,2024-01-04,Basic,199,3,4.9,6,0,0,16,0
10549,2024-11-25,Standard,299,1,8.7,8,0,2,23,1
10550,2024-06-08,Basic,199,3,4.9,22,0,2,5,0
10551,2023-10-06,Standard,299,5,8.3,18,0,0,7,1
10552,2023-08-05,Premium,499,6,6.9,19,0,0,13,0
10553,2023-09-30,Basic,199,2,7.4,12,1,0,9,0
10554,2023-03-03,Standard,299,3,16.2,14,0,0,8,0
10555,2024-08-18,Basic,199,4,6.6,16,0,1,1,0
10556,2024-12-29,Basic,199,4,0.3,4,0,1,4,1
10557,2023-12-08,Basic,199,4,12.1,22,0,0,21,0
10558,2024-02-01,Basic,199,5,12.0,18,1,0,7,0
10559,2024-11-29,Standard,299,0,0.1,5,0,0,11,1
10560,2023-01-19,Standard,299,3,5.2,11,0,2,8,0
10561,2023-06-26,Standard,299,5,9.7,14,1,0,8,1
10562,2024-09-03,Basic,199,6,10.1,14,0,0,20,0
10563,2024-01-31,Basic,199,8,8.0,2,0,0,11,0
10564,2024-03-20,Standard,299,3,8.1,3,1,1,7,0
10565,2023-08-21,Premium,499,4,4.2,4,1,1,11,0
10566,2023-03-17,Basic,199,3,0.0,5,0,0,18,0
10567,2023-09-22,Premium,499,4,16.2,5,0,1,22,0
10568,2024-03-30,Standard,299,4,4.1,16,0,0,4,0
10569,2024-12-18,Standard,299,5,8.7,27,1,1,6,1
10570,2024-01-19,Standard,299,3,7.4,7,1,0,7,0
10571,2024-07-17,Basic,199,2,11.6,18,0,0,10,0
10572,2024-05-20,Basic,199,5,8.5,19,0,0,8,0
10573,2024-01-02,Standard,299,6,8.6,23,1,1,4,1
10574,2023-05-24,Basic,199,1,0.0,20,0,0,9,1
10575,2023-03-10,Premium,499,6,4.7,21,0,0,6,1
10576,2023-04-09,Standard,299,6,11.0,12,0,0,17,0
10577,2024-01-31,Basic,199,5,10.6,28,0,0,19,1
10578,2023-01-25,Standard,299,3,4.2,14,2,0,14,1
10579,2024-04-13,Basic,199,3,1.7,16,2,0,1,0
10580,2024-04-28,Standard,299,4,8.5,23,0,2,6,0
10581,2024-07-18,Standard,299,3,0.0,20,2,1,22,0
10582,2023-05-31,Premium,499,3,3.4,16,0,1,7,1
10583,2023-05-24,Premium,499,1,15.0,22,1,0,1,1
10584,2024-07-22,Standard,299,6,13.8,1,0,0,17,0
10585,2023-02-08,Standard,299,5,9.9,27,1,0,21,1
10586,2023-04-19,Premium,499,6,9.2,21,0,1,21,0
10587,2024-11-23,Basic,199,4,0.2,29,0,0,17,1
10588,2023-02-11,Basic,199,6,5.0,2,1,2,7,0
10589,2023-07-05,Basic,199,5,6.8,21,0,0,14,0
10590,2024-02-02,Basic,199,3,5.1,8,2,1,7,0
10591,2023-08-11,Standard,299,4,6.6,5,0,1,22,0
10592,2024-09-25,Standard,299,2,13.2,0,0,0,13,0
10593,2023-05-13,Standard,299,1,5.8,21,1,1,23,0
10594,2023-06-12,Basic,199,5,6.6,18,0,1,22,1
10595,2023-08-03,Standard,299,3,11.0,3,0,2,18,0
10596,2023-08-23,Basic,199,7,2.3,12,0,1,21,0
10597,2024-10-19,Standard,299,8,4.6,19,0,4,7,1
10598,2024-08-10,Standard,299,7,5.0,24,0,0,2,0
10599,2023-01-09,Basic,199,6,8.2,7,0,2,21,0
10600,2023-03-15,Basic,199,0,6.6,22,0,0,19,1
10601,2024-05-06,Basic,199,3,6.7,4,0,0,14,0
10602,2023-09-10,Premium,499,2,5.3,9,2,1,1,1
10603,2023-08-18,Premium,499,6,3.7,26,0,0,16,0
10604,2024-06-02,Standard,299,6,10.4,19,0,0,7,0
10605,2023-06-23,Basic,199,7,6.6,28,0,2,16,0
10606,2024-10-14,Standard,299,2,10.5,18,0,1,20,0
10607,2023-06-17,Standard,299,7,3.6,11,0,3,12,0
10608,2023-06-19,Premium,499,1,5.3,0,0,0,5,0
10609,2024-01-28,Basic,199,3,7.1,8,1,2,17,0
10610,2024-09-25,Basic,199,3,7.5,23,1,0,21,1
10611,2023-07-13,Standard,299,2,11.0,15,0,0,13,0
10612,2024-05-31,Basic,199,2,6.3,16,0,1,14,1
10613,2023-01-29,Basic,199,1,11.0,17,0,0,22,1
10614,2023-06-14,Basic,199,3,9.5,13,0,0,16,0
10615,2024-02-26,Standard,299,7,7.6,16,1,0,13,1
10616,2023-12-05,Premium,499,7,4.2,0,0,0,18,0
10617,2024-10-09,Premium,499,2,11.0,29,0,0,18,0
10618,2024-05-10,Standard,299,0,4.3,24,0,2,9,0
10619,2023-12-31,Standard,299,3,7.9,20,0,1,1,0
10620,2023-12-08,Basic,199,6,7.8,14,0,0,2,0
10621,2024-05-14,Standard,299,9,7.2,18,0,1,8,0
10622,2024-10-18,Basic,199,2,6.4,1,1,0,13,0
10623,2024-05-25,Standard,299,2,4.7,27,0,1,6,0
10624,2023-11-23,Basic,199,4,1.5,29,1,0,19,0
10625,2023-08-05,Basic,199,4,13.6,23,0,0,19,1
10626,2023-10-28,Basic,199,2,6.0,23,0,0,2,0
10627,2023-05-12,Basic,199,6,7.5,13,0,0,10,0
10628,2023-03-11,Basic,199,4,7.5,21,0,3,5,1
10629,2023-09-09,Basic,199,2,12.4,1,0,1,23,0
10630,2024-02-19,Premium,499,6,15.7,26,1,1,22,0
10631,2024-03-20,Standard,299,3,8.6,14,0,0,1,1
10632,2023-07-01,Standard,299,3,7.4,0,2,1,13,0
10633,2023-06-16,Premium,499,3,3.5,21,0,0,12,0
10634,2023-04-01,Premium,499,5,2.2,0,0,0,10,1
10635,2024-12-14,Standard,299,2,0.9,11,0,0,3,0
10636,2024-06-14,Premium,499,6,4.8,21,0,2,15,0
10637,2023-02-08,Basic,199,3,0.0,14,0,1,5,1
10638,2023-05-06,Basic,199,3,12.3,25,0,0,19,1
10639,2024-03-26,Standard,299,1,9.7,17,0,1,19,0
10640,2023-06-22,Standard,299,4,7.0,14,0,0,21,0
10641,2024-10-14,Standard,299,7,12.4,6,0,2,13,0
10642,2023-08-08,Basic,199,4,3.7,11,0,1,8,0
10643,2024-09-29,Basic,199,1,4.7,9,1,0,8,1
10644,2023-02-27,Standard,299,1,0.3,1,1,0,6,1
10645,2024-10-21,Basic,199,2,11.1,1,0,1,9,0
10646,2024-04-20,Standard,299,4,4.8,5,1,1,14,0
10647,2024-03-31,Standard,299,8,8.1,19,0,0,5,1
10648,2023-12-27,Standard,299,3,12.0,5,0,0,16,0
10649,2023-01-01,Premium,499,4,13.5,27,0,0,14,1
10650,2024-01-22,Premium,499,3,7.9,23,0,0,10,1
10651,2023-12-14,Standard,299,4,9.5,26,0,0,23,0
10652,2023-07-09,Standard,299,2,4.4,9,0,2,17,0
10653,2024-05-19,Standard,299,4,14.7,2,0,1,16,0
10654,2023-07-10,Basic,199,3,7.3,15,0,1,20,0
10655,2024-05-22,Basic,199,7,8.3,4,0,0,17,0
10656,2024-01-04,Basic,199,3,6.4,4,1,2,16,0
10657,2024-02-13,Standard,299,5,12.8,9,0,1,10,0
10658,2023-04-27,Standard,299,3,8.8,24,2,0,18,0
10659,2023-05-14,Premium,499,0,11.0,22,1,2,6,1
10660,2023-02-27,Basic,199,6,9.4,12,0,2,17,0
10661,2024-07-09,Basic,199,7,7.1,24,0,0,9,0
10662,2024-11-15,Premium,499,5,11.7,23,0,2,22,0
10663,2024-11-02,Basic,199,4,9.4,2,0,0,8,0
10664,2023-06-22,Standard,299,1,4.2,17,0,0,8,1
10665,2023-05-29,Standard,299,8,4.0,18,0,0,12,0
10666,2023-03-21,Standard,299,4,8.6,5,0,0,18,0
10667,2023-08-01,Basic,199,0,11.6,26,0,2,2,1
10668,2023-07-22,Basic,199,3,14.6,27,0,2,3,0
10669,2023-08-17,Basic,199,3,0.9,25,0,0,11,1
10670,2024-11-06,Standard,299,3,8.1,19,0,0,21,1
10671,2023-08-15,Standard,299,3,10.0,26,0,0,13,0
10672,2024-10-20,Basic,199,3,9.2,0,0,0,18,0
10673,2024-06-15,Standard,299,5,12.0,9,0,0,11,0
10674,2024-03-16,Premium,499,9,10.6,9,0,1,14,0
10675,2024-02-06,Basic,199,4,4.1,28,0,0,20,0
10676,2023-02-16,Standard,299,1,3.9,24,0,3,4,0
10677,2023-08-21,Standard,299,1,9.2,21,0,1,23,1
10678,2023-11-01,Basic,199,3,12.0,0,1,1,4,0
10679,2024-06-09,Basic,199,2,8.6,18,0,0,10,0
10680,2023-05-23,Standard,299,3,1.7,10,0,1,22,1
10681,2024-02-19,Premium,499,1,3.8,26,1,0,2,1
10682,2024-05-27,Premium,499,5,10.8,12,1,0,18,0
10683,2024-01-08,Standard,299,4,6.6,16,1,0,11,1
10684,2024-07-19,Standard,299,10,8.5,27,0,0,5,1
10685,2023-09-16,Basic,199,4,12.3,24,0,1,17,0
10686,2024-10-17,Standard,299,3,3.2,19,0,0,2,0
10687,2024-04-15,Standard,299,5,6.3,17,0,1,3,0
10688,2023-01-12,Basic,199,2,5.9,3,1,1,7,0
10689,2023-11-26,Standard,299,3,9.4,14,0,0,21,0
10690,2023-12-24,Standard,299,4,11.1,1,0,0,2,0
10691,2024-02-12,Basic,199,2,2.1,5,0,1,2,1
10692,2024-10-29,Premium,499,1,8.0,21,1,2,8,0
10693,2024-01-08,Basic,199,5,11.5,26,0,0,16,0
10694,2023-01-08,Basic,199,6,0.6,22,1,0,3,1
10695,2023-05-02,Basic,199,7,7.7,8,0,0,23,0
10696,2023-12-14,Premium,499,2,3.1,10,1,1,22,0
10697,2024-11-06,Standard,299,5,5.4,24,0,1,6,0
10698,2023-03-31,Basic,199,5,0.0,19,1,0,19,1
10699,2024-10-09,Standard,299,7,13.6,15,0,0,22,0
10700,2024-11-28,Basic,199,5,6.6,24,1,1,13,0
10701,2023-11-12,Premium,499,4,4.8,7,0,1,4,0
10702,2023-06-27,Standard,299,7,9.3,27,0,2,17,0
10703,2024-06-23,Standard,299,9,3.8,16,0,1,9,0
10704,2023-02-10,Premium,499,3,3.5,22,0,1,3,0
10705,2024-12-04,Basic,199,5,14.0,22,0,0,1,0
10706,2024-05-16,Basic,199,3,15.2,25,0,1,1,0
10707,2023-05-25,Standard,299,1,5.6,3,0,0,17,1
10708,2023-07-20,Premium,499,5,12.3,6,0,0,13,0
10709,2024-12-24,Basic,199,3,9.4,10,0,1,5,0
10710,2024-04-05,Basic,199,4,2.3,26,0,0,19,1
10711,2024-07-11,Basic,199,6,4.3,10,0,1,10,0
10712,2024-06-30,Standard,299,3,14.2,10,0,2,9,0
10713,2023-09-10,Basic,199,4,2.3,25,0,2,6,0
10714,2024-01-25,Standard,299,8,17.1,25,0,0,21,0
10715,2024-08-16,Premium,499,6,5.7,20,0,1,17,0
10716,2023-09-13,Standard,299,2,14.3,20,0,0,22,0
10717,2024-12-09,Basic,199,3,6.8,14,0,1,21,0
10718,2024-03-25,Standard,299,6,11.2,4,1,1,7,0
10719,2023-01-10,Basic,199,1,13.6,5,0,1,16,1
10720,2023-08-30,Premium,499,2,13.6,22,1,0,19,0
10721,2023-09-08,Standard,299,4,5.7,4,0,0,5,0
10722,2023-01-05,Basic,199,0,4.6,8,0,0,22,0
10723,2023-04-29,Standard,299,2,7.7,29,0,0,18,0
10724,2024-01-09,Standard,299,4,2.8,27,0,0,7,0
10725,2023-03-06,Standard,299,7,9.0,10,0,1,5,0
10726,2023-05-26,Basic,199,3,4.7,24,1,0,8,1
10727,2023-08-12,Premium,499,3,12.3,29,0,0,9,1
10728,2023-08-27,Premium,499,3,5.7,22,0,2,22,0
10729,2023-06-26,Standard,299,6,1.0,25,0,0,20,1
10730,2023-10-09,Premium,499,5,13.6,2,1,0,4,0
10731,2023-03-04,Basic,199,4,8.7,19,1,0,3,1
10732,2023-08-05,Standard,299,2,8.1,3,0,1,12,0
10733,2024-11-19,Standard,299,5,12.4,22,1,1,9,1
10734,2024-04-05,Standard,299,6,11.5,14,0,0,10,0
10735,2024-09-01,Standard,299,2,5.0,17,0,0,11,1
10736,2023-04-15,Basic,199,4,6.2,26,0,0,16,0
10737,2023-04-09,Basic,199,2,3.5,4,0,0,11,0
10738,2024-05-25,Basic,199,3,2.1,10,0,0,22,0
10739,2024-01-20,Basic,199,6,10.3,10,2,0,8,0
10740,2024-02-09,Standard,299,3,9.6,3,1,1,14,0
10741,2024-06-01,Basic,199,1,11.0,15,1,0,2,1
10742,2024-04-20,Basic,199,3,13.1,25,0,0,4,1
10743,2024-12-09,Standard,299,7,11.1,10,0,0,15,1
10744,2024-10-06,Standard,299,6,11.5,24,0,0,18,1
10745,2024-03-12,Premium,499,1,0.0,0,1,0,11,1
10746,2023-01-23,Standard,299,3,6.8,25,1,0,19,1
10747,2024-07-18,Basic,199,7,11.9,12,0,0,18,0
10748,2024-11-07,Premium,499,4,3.3,29,0,1,9,0
10749,2024-12-14,Standard,299,3,8.4,18,0,0,22,0
10750,2024-04-02,Basic,199,0,10.1,5,0,0,23,1
10751,2023-03-24,Standard,299,6,9.8,26,0,0,5,0
10752,2023-05-25,Premium,499,4,9.5,19,0,0,10,1
10753,2023-03-26,Basic,199,6,10.4,18,0,0,17,0
10754,2023-03-19,Basic,199,6,8.7,5,1,0,20,0
10755,2024-04-01,Basic,199,2,2.1,12,1,1,13,1
10756,2023-01-01,Basic,199,5,10.0,10,0,1,4,0
10757,2023-02-20,Standard,299,4,9.1,18,0,2,14,0
10758,2024-11-15,Standard,299,6,2.2,6,0,0,8,0
10759,2024-12-17,Basic,199,4,13.5,11,1,1,21,1
10760,2024-03-21,Premium,499,4,10.1,15,0,1,15,0
10761,2024-03-24,Premium,499,2,2.5,0,0,0,3,0
10762,2024-05-02,Standard,299,5,4.7,24,1,1,17,0
10763,2023-02-03,Premium,499,5,5.7,14,1,0,15,0
10764,2023-12-14,Basic,199,3,5.7,12,1,1,1,1
10765,2023-04-05,Standard,299,4,9.2,9,1,0,5,0
10766,2023-03-13,Standard,299,5,4.1,17,0,0,8,1
10767,2024-07-04,Premium,499,6,12.5,3,1,0,9,1
10768,2023-06-03,Premium,499,5,12.2,21,0,0,2,0
10769,2023-09-07,Basic,199,7,10.5,5,0,0,5,0
10770,2024-11-04,Premium,499,5,8.2,26,0,0,4,1
10771,2024-03-13,Basic,199,2,11.7,7,0,2,12,0
10772,2023-04-28,Premium,499,7,6.9,23,0,0,19,0
10773,2023-11-02,Premium,499,1,5.1,19,2,0,2,1
10774,2023-09-25,Basic,199,5,12.8,21,0,1,16,0
10775,2023-02-23,Standard,299,6,9.3,8,1,0,2,1
10776,2023-08-24,Basic,199,4,5.3,22,0,0,21,0
10777,2024-01-24,Standard,299,4,6.3,28,0,0,10,0
10778,2024-02-05,Standard,299,4,5.1,7,0,0,10,0
10779,2024-09-15,Standard,299,0,16.1,23,0,1,17,0
10780,2023-10-30,Premium,499,6,8.0,17,0,0,12,0
10781,2023-07-26,Standard,299,3,8.6,6,2,1,7,1
10782,2023-08-17,Standard,299,3,10.9,18,0,2,9,1
10783,2024-07-31,Premium,499,5,3.1,22,1,1,14,0
10784,2023-03-16,Premium,499,5,12.4,17,0,0,18,0
10785,2024-03-10,Basic,199,3,5.6,0,0,1,10,0
10786,2023-04-13,Premium,499,2,15.3,10,1,1,16,0
10787,2024-02-26,Basic,199,3,6.7,8,0,0,1,0
10788,2024-12-04,Premium,499,3,12.2,9,0,1,9,0
10789,2023-11-02,Basic,199,4,0.0,9,0,0,13,0
10790,2023-04-08,Basic,199,1,3.3,0,1,1,16,1
10791,2023-12-01,Standard,299,6,6.8,26,0,1,16,0
10792,2024-03-10,Standard,299,6,0.0,16,0,0,2,0
10793,2024-03-22,Basic,199,5,10.4,26,0,0,9,1
10794,2023-11-04,Basic,199,5,9.3,11,1,0,13,0
10795,2023-09-06,Standard,299,3,4.0,11,0,0,8,0
10796,2023-06-15,Premium,499,1,7.9,18,0,0,23,0
10797,2024-04-25,Basic,199,0,11.2,16,0,0,11,0
10798,2023-12-01,Basic,199,3,0.0,6,0,0,17,1
10799,2024-06-25,Standard,299,1,2.9,22,0,0,20,1
10800,2023-04-16,Basic,199,4,6.7,10,0,0,11,0
10801,2024-07-16,Premium,499,1,8.1,23,0,0,11,0
10802,2023-03-22,Premium,499,4,7.8,1,0,1,16,0
10803,2023-05-13,Standard,299,5,11.6,15,0,0,7,0
10804,2023-05-18,Basic,199,7,9.9,22,1,0,22,0
10805,2023-07-03,Premium,499,7,10.8,8,0,1,1,0
10806,2024-02-05,Standard,299,4,2.4,29,0,1,23,0
10807,2023-11-26,Premium,499,3,8.6,26,0,0,15,0
10808,2024-05-22,Standard,299,3,6.8,9,0,3,18,1
10809,2023-03-10,Premium,499,5,13.8,20,0,0,14,0
10810,2024-06-29,Standard,299,7,8.7,9,1,0,13,0
10811,2023-02-22,Standard,299,2,5.3,29,0,0,2,1
10812,2024-03-25,Premium,499,5,11.4,2,1,0,20,0
10813,2023-07-24,Standard,299,7,10.3,24,1,1,22,0
10814,2023-05-06,Standard,299,4,4.7,16,0,0,11,1
10815,2023-02-12,Basic,199,2,6.6,27,0,0,19,1
10816,2023-04-21,Standard,299,5,6.7,13,0,0,22,0
10817,2024-10-24,Standard,299,5,12.9,18,2,0,6,0
10818,2023-07-02,Basic,199,3,8.8,17,0,0,17,0
10819,2023-04-05,Basic,199,8,10.9,17,0,0,22,0
10820,2024-01-09,Standard,299,2,6.0,13,1,1,1,0
10821,2024-06-03,Premium,499,4,9.3,2,0,0,20,0
10822,2023-12-26,Standard,299,4,13.2,9,0,1,5,0
10823,2024-11-26,Basic,199,6,6.6,22,0,0,1,0
10824,2023-10-08,Standard,299,4,8.5,12,0,0,13,0
10825,2023-07-14,Basic,199,1,2.5,21,0,1,1,1
10826,2023-07-14,Standard,299,2,4.9,11,0,0,12,0
10827,2024-10-28,Basic,199,6,6.7,8,0,0,9,0
10828,2023-04-03,Basic,199,5,3.8,25,1,1,22,1
10829,2024-11-02,Basic,199,8,13.3,28,0,1,13,1
10830,2023-03-02,Basic,199,4,4.6,26,0,0,10,0
10831,2024-09-25,Basic,199,4,11.1,9,0,1,16,1
10832,2023-02-20,Basic,199,4,8.7,29,1,0,6,0
10833,2024-02-07,Standard,299,3,8.1,18,1,0,21,1
10834,2023-01-05,Standard,299,3,13.9,15,0,0,22,0
10835,2024-04-10,Basic,199,7,0.0,28,0,1,8,0
10836,2024-08-26,Premium,499,3,7.2,20,1,0,23,0
10837,2024-11-12,Basic,199,3,3.7,24,0,1,7,0
10838,2024-06-17,Standard,299,6,0.2,2,0,2,13,0
10839,2024-02-09,Basic,199,3,3.2,11,0,1,17,0
10840,2024-05-27,Basic,199,3,8.1,7,2,0,12,0
10841,2024-10-06,Standard,299,2,5.1,24,1,0,11,0
10842,2023-08-21,Standard,299,5,11.6,26,0,0,6,1
10843,2024-06-07,Premium,499,5,7.1,14,0,2,15,0
10844,2023-12-12,Standard,299,6,6.7,10,1,1,5,0
10845,2023-02-15,Premium,499,3,6.7,22,0,0,16,0
10846,2024-06-29,Basic,199,6,7.6,12,0,2,11,0
10847,2023-03-19,Basic,199,2,6.3,5,0,0,10,0
10848,2024-12-30,Basic,199,4,4.6,12,0,2,8,0
10849,2023-03-14,Basic,199,9,12.0,10,1,1,5,0
10850,2023-09-06,Standard,299,4,5.5,5,0,0,10,0
10851,2023-02-16,Standard,299,4,6.5,5,0,2,10,0
10852,2023-05-01,Basic,199,1,9.7,4,0,1,1,0
10853,2023-08-02,Premium,499,0,9.3,6,1,0,13,1
10854,2023-08-27,Premium,499,4,4.4,22,1,0,20,0
10855,2023-02-25,Basic,199,2,11.0,22,0,2,23,1
10856,2023-12-16,Basic,199,4,10.2,18,1,2,18,1
10857,2023-04-17,Basic,199,2,8.7,10,0,1,23,1
10858,2023-02-17,Basic,199,3,6.3,5,1,0,5,0
10859,2024-07-26,Basic,199,4,6.4,24,0,0,16,0
10860,2023-12-03,Standard,299,4,7.2,8,0,0,6,0
10861,2023-01-26,Basic,199,4,3.1,19,0,2,22,0
10862,2023-09-14,Basic,199,4,7.8,24,0,1,21,0
10863,2023-01-08,Premium,499,4,11.6,17,1,0,10,1
10864,2024-09-16,Standard,299,6,11.5,7,1,1,7,0
10865,2023-09-10,Premium,499,5,6.5,17,0,0,20,0
10866,2024-11-22,Basic,199,4,12.3,4,0,0,16,1
10867,2024-12-19,Basic,199,6,15.6,5,2,0,1,0
10868,2023-10-30,Standard,299,2,6.7,1,0,1,7,0
